SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
GODREJCP,981.7,988.5,975.6,984.55,983.1,978.15,240707,236575448.7,27-DEC-2017,12943,INE102D01028
GODREJIND,607,610,601.1,603.3,602.75,607.15,92639,56071953,27-DEC-2017,2536,INE233A01035
GRANULES,139,141.4,137,138.95,137.9,137.4,4316205,602070549.5,27-DEC-2017,22802,INE101D01020
GRASIM,1145.55,1153.45,1135,1140.15,1140.15,1145.55,291905,334584249.15,27-DEC-2017,10747,INE047A01021
GSFC,152.8,153.2,147.55,149.45,148.35,153.05,2014377,304675693.35,27-DEC-2017,12280,INE026A01025
HAVELLS,550,554.1,546.25,549.5,549.15,550,514011,282780420.9,27-DEC-2017,11965,INE176B01034
HCLTECH,886,891.6,880.55,883.65,882,888.45,400810,354694704.7,27-DEC-2017,23089,INE860A01027
HDFC,1710,1715,1705,1707.9,1705.55,1713.2,987445,1687781992.3,27-DEC-2017,31498,INE001A01036
HDFCBANK,1870.1,1870.3,1851.15,1856.75,1852.5,1868.35,872346,1625967980.3,27-DEC-2017,21881,INE040A01026
HDIL,59.1,59.15,56.75,57.15,56.9,59.05,11283339,655137490.7,27-DEC-2017,22948,INE191I01012
HEROMOTOCO,3813,3834.4,3757.05,3786.65,3778.35,3813.8,189623,719422360.25,27-DEC-2017,13920,INE158A01026
HEXAWARE,336.9,337.9,332,335.8,334.9,337.1,664192,222417338.7,27-DEC-2017,5160,INE093A01033
HINDALCO,268.9,269.7,264.7,265.75,265.5,268.65,6351948,1695918688.9,27-DEC-2017,33116,INE038A01020
HINDPETRO,428,429.6,423.35,425.85,425.65,430.5,1946187,830229263.8,27-DEC-2017,33798,INE094A01015
HINDUNILVR,1350.8,1364,1342.65,1352.45,1349.1,1348.1,569851,773117277.7,27-DEC-2017,17363,INE030A01027
HINDZINC,309,309.25,302.05,303.45,302.65,307,1593469,485149886.1,27-DEC-2017,29158,INE267A01025
GAIL,511.9,519.5,504.8,511.2,514.5,508.1,10099016,5157276295.3,28-DEC-2017,64063,INE129A01019
GLENMARK,586.9,598.1,581.45,591.75,595,583.85,2037791,1203958782.4,28-DEC-2017,34864,INE935A01035
GODFRYPHLP,990,1000.15,984.2,987.65,986.5,993.15,36861,36511193.6,28-DEC-2017,1219,INE260B01028
GODREJCP,983,995.7,980.25,984.45,990,984.55,345711,341863225.85,28-DEC-2017,10690,INE102D01028
GODREJIND,606.6,608.9,599.6,602.6,600.55,603.3,212607,128318366.2,28-DEC-2017,8435,INE233A01035
GRANULES,140,141.5,135.8,136.75,137.4,138.95,3081950,426866602.15,28-DEC-2017,14454,INE101D01020
GRASIM,1141,1145,1123.2,1129.2,1127.5,1140.15,295852,336204739.9,28-DEC-2017,12232,INE047A01021
GSFC,149.3,152.65,147.35,151.9,151.2,149.45,2036165,306370423.3,28-DEC-2017,11099,INE026A01025
HAVELLS,549.95,552.5,545.5,550.5,551,549.5,552166,303034294.75,28-DEC-2017,7652,INE176B01034
HCLTECH,882,890.85,875.6,878.3,877.85,883.65,1159863,1019995712.1,28-DEC-2017,45871,INE860A01027
HDFC,1713.75,1715,1690.3,1696.15,1692.3,1707.9,1150023,1962484648.9,28-DEC-2017,52021,INE001A01036
HDFCBANK,1858.9,1880.9,1858,1878.05,1870.05,1856.75,2175130,4074175062.75,28-DEC-2017,42854,INE040A01026
HDIL,57.4,59.85,57.1,59.1,59.3,57.15,22072285,1297020866.2,28-DEC-2017,44176,INE191I01012
HEROMOTOCO,3762.1,3783.5,3702.3,3716.65,3725.05,3786.65,605738,2263370500.7,28-DEC-2017,28403,INE158A01026
HEXAWARE,335.95,343.65,334.9,338.7,337.55,335.8,991143,336620966,28-DEC-2017,9125,INE093A01033
HINDALCO,267,278.8,267,275.25,274.85,265.75,22938436,6320312906.15,28-DEC-2017,86230,INE038A01020
HINDPETRO,424.7,428.5,419,422.65,420.9,425.85,3466685,1474254052.6,28-DEC-2017,36091,INE094A01015
HINDUNILVR,1358,1382.8,1348.8,1354.5,1351.45,1352.45,2608574,3550646825.5,28-DEC-2017,30065,INE030A01027
HINDZINC,305.25,312.95,300.95,311.45,312.55,303.45,1816110,561942222.45,28-DEC-2017,27696,INE267A01025
GAIL,513.95,514,496.85,499.65,500.9,511.2,3904128,1962902728.5,29-DEC-2017,55854,INE129A01019
GLENMARK,596,602,592,594.75,595.05,591.75,1028331,614315476.85,29-DEC-2017,18207,INE935A01035
GODFRYPHLP,987,999.9,985.1,987,986.1,987.65,32166,31867514.65,29-DEC-2017,1259,INE260B01028
GODREJCP,993.8,1006,989.6,999.45,1000,984.45,689417,688736900.4,29-DEC-2017,36751,INE102D01028
GODREJIND,603,609.9,595.2,606.45,608,602.6,249965,150682619.6,29-DEC-2017,7871,INE233A01035
GRANULES,137.8,138.8,136.75,137.45,137.85,136.75,1301996,179540088.6,29-DEC-2017,6782,INE101D01020
GRASIM,1134,1170.6,1130.4,1165.75,1165.15,1129.2,690431,797265682.9,29-DEC-2017,24831,INE047A01021
GSFC,152.35,157.4,151.25,156,155.9,151.9,3251612,505797700.65,29-DEC-2017,19132,INE026A01025
HAVELLS,554,569.9,550.65,562.45,561.9,550.5,2126486,1199379005.1,29-DEC-2017,29216,INE176B01034
HCLTECH,878.3,901.75,875,890.5,895.95,878.3,1546925,1378556459.4,29-DEC-2017,40882,INE860A01027
HDFC,1699,1713,1697.55,1710.4,1710.5,1696.15,2178686,3716244710.3,29-DEC-2017,71859,INE001A01036
HDFCBANK,1876.8,1879.2,1868.15,1872.4,1871.4,1878.05,1586468,2972120303.05,29-DEC-2017,29466,INE040A01026
HDIL,60,66.7,60,65.55,65.5,59.1,74278309,4785409915.7,29-DEC-2017,171634,INE191I01012
HEROMOTOCO,3730,3809.85,3720.05,3785.15,3807,3716.65,274559,1033432806.1,29-DEC-2017,19756,INE158A01026
HEXAWARE,338.7,342.55,336.05,340.65,339.05,338.7,598487,203366981.5,29-DEC-2017,4947,INE093A01033
HINDALCO,276.75,276.75,270.7,273.55,274.15,275.25,5007765,1367451756.15,29-DEC-2017,38942,INE038A01020
HINDPETRO,422,425,415.3,418.6,419,422.65,2119823,888283747.85,29-DEC-2017,40154,INE094A01015
HINDUNILVR,1359,1374.9,1350,1367.85,1362.25,1354.5,799006,1091708127,29-DEC-2017,23341,INE030A01027
HINDZINC,313.5,314,307.8,308.85,308.7,311.45,1161167,360641353.4,29-DEC-2017,11819,INE267A01025
GAIL,478,495.8,478,486.25,485.1,478.6,4610450,2243221836.5,01-FEB-2018,86491,INE129A01019
GLENMARK,605,609,581.05,588.15,588,606.2,780428,463029024.9,01-FEB-2018,23534,INE935A01035
GODFRYPHLP,917,984,901.3,926,925,922.7,325535,306888323.65,01-FEB-2018,11899,INE260B01028
GODREJCP,1060,1062.8,1037.05,1053.3,1049.95,1053.4,550552,581047703.15,01-FEB-2018,27388,INE102D01028
GODREJIND,615,618.85,604.35,611.55,610,607.5,478158,292178657.75,01-FEB-2018,10597,INE233A01035
GRANULES,132,132.2,125.8,127.55,126.9,132.25,2495024,322897291.25,01-FEB-2018,13152,INE101D01020
GRASIM,1160.1,1199.1,1133.6,1188.9,1192.75,1160.05,936996,1097744059.15,01-FEB-2018,26873,INE047A01021
GSFC,146.3,150.2,136.75,140.1,140.3,144.7,4780246,691541576.35,01-FEB-2018,31559,INE026A01025
HAVELLS,525.8,532.7,511.2,525.4,525.1,522.35,1727081,908893600.05,01-FEB-2018,28173,INE176B01034
HCLTECH,982.1,1014.95,969,984.9,991.85,986.55,1527829,1512946531.9,01-FEB-2018,47039,INE860A01027
HDFC,1963,1975.3,1931.8,1967.55,1967,1956.3,3838192,7531148298.4,01-FEB-2018,89711,INE001A01036
HDFCBANK,2006,2015,1985.3,1991.15,1986.5,2005.7,1630355,3262488565.95,01-FEB-2018,34891,INE040A01026
HDIL,58,59.1,55.8,56.65,56.6,57.85,13431374,774305086.2,01-FEB-2018,39988,INE191I01012
HEROMOTOCO,3695.15,3744,3692.5,3732.95,3729.65,3691.45,346581,1291207555.75,01-FEB-2018,35130,INE158A01026
HEXAWARE,382,385.2,373.95,379.4,379.2,381.4,958966,364855654.65,01-FEB-2018,20965,INE093A01033
HINDALCO,257.8,259.5,248.75,256.25,256.85,256.15,8940788,2280441616.95,01-FEB-2018,51916,INE038A01020
HINDPETRO,397.3,409.8,390.2,392.35,392.3,397.7,4927698,1965429077.95,01-FEB-2018,59695,INE094A01015
HINDUNILVR,1373,1384.8,1351,1371.25,1367.9,1369.35,1563429,2140768262.05,01-FEB-2018,66180,INE030A01027
HINDZINC,308,311.8,300,307.95,308.8,310.25,1511270,464666427.8,01-FEB-2018,18373,INE267A01025
GAIL,482,485,461.6,466.45,463.4,486.25,3418999,1625394808.95,02-FEB-2018,61103,INE129A01019
GLENMARK,584,602.3,582.05,589.55,589.4,588.15,1308916,778394277.1,02-FEB-2018,27470,INE935A01035
GODFRYPHLP,915,956.4,880.05,891,889.5,926,233926,216123730.25,02-FEB-2018,8543,INE260B01028
GODREJCP,1049.9,1069.2,1041.3,1051.6,1057,1053.3,517329,544673862,02-FEB-2018,24951,INE102D01028
GODREJIND,606.1,607.75,576,580.75,581.1,611.55,453421,269085791.45,02-FEB-2018,11289,INE233A01035
GRANULES,126.9,128.6,120.3,121.3,120.9,127.55,2495854,310128197.3,02-FEB-2018,14332,INE101D01020
GRASIM,1180,1182.95,1118.85,1128.85,1127.5,1188.9,752121,864267648.45,02-FEB-2018,31400,INE047A01021
GSFC,137,138.15,128,129.1,129,140.1,2898440,383722752.35,02-FEB-2018,17485,INE026A01025
HAVELLS,519,523.5,504.65,509.6,509.15,525.4,1090876,559963657,02-FEB-2018,26399,INE176B01034
HCLTECH,980,1007.7,977.85,990.9,991.25,984.9,1672528,1659649906.25,02-FEB-2018,53983,INE860A01027
HDFC,1946,1946,1895,1903.85,1900,1967.55,3272591,6254146879.5,02-FEB-2018,138634,INE001A01036
HDFCBANK,1986,1989.9,1941.5,1948,1941.5,1991.15,1836531,3606812369,02-FEB-2018,60365,INE040A01026
HDIL,55.8,55.95,50.4,51.35,51.6,56.65,24209581,1276952493.1,02-FEB-2018,67581,INE191I01012
HEROMOTOCO,3729.7,3752.45,3612.7,3623.45,3620,3732.95,469510,1720568318.55,02-FEB-2018,38623,INE158A01026
HEXAWARE,375.5,382,361.05,370.05,368,379.4,916712,341585011.2,02-FEB-2018,12515,INE093A01033
HINDALCO,256.45,261.65,245.75,249.85,248.1,256.25,21737420,5479362602.45,02-FEB-2018,129336,INE038A01020
HINDPETRO,387,391,371,374.5,374,392.35,3892171,1485778636.45,02-FEB-2018,65700,INE094A01015
HINDUNILVR,1352,1377.9,1352,1372.2,1372,1371.25,1699619,2319591945.1,02-FEB-2018,52968,INE030A01027
HINDZINC,306.5,309,291.5,294.35,294.35,307.95,1780007,533350189,02-FEB-2018,22673,INE267A01025
GAIL,460,472,453.3,462.35,466.9,466.45,3277580,1520589746.9,05-FEB-2018,114692,INE129A01019
GLENMARK,581,595.9,577.65,591.55,591.6,589.55,392893,230578224.35,05-FEB-2018,13491,INE935A01035
GODFRYPHLP,885,893.5,865.4,888.85,891,891,102583,90402945.1,05-FEB-2018,3829,INE260B01028
GODREJCP,1041.8,1044,1022.2,1039,1032.6,1051.6,307126,317775116.15,05-FEB-2018,20480,INE102D01028
GODREJIND,575,580,551.55,557,562,580.75,625239,351501431.6,05-FEB-2018,12423,INE233A01035
GRANULES,119,122.6,116.2,119.45,120.2,121.3,2032094,243637241.9,05-FEB-2018,12693,INE101D01020
GRASIM,1110,1124.3,1078.4,1098.05,1101.8,1128.85,1197858,1314653013.25,05-FEB-2018,38353,INE047A01021
GSFC,122,126.8,121.15,124.65,125.5,129.1,5818189,723211376.25,05-FEB-2018,31149,INE026A01025
HAVELLS,509.9,515.8,493.55,499.05,501.35,509.6,1543999,775533730.35,05-FEB-2018,26965,INE176B01034
HCLTECH,990,1001.8,980,993.15,992.3,990.9,1088789,1078232309.4,05-FEB-2018,61662,INE860A01027
HDFC,1866.1,1886,1811.8,1823.35,1824.95,1903.85,6082208,11158833908.4,05-FEB-2018,175730,INE001A01036
HDFCBANK,1918,1935.25,1905.85,1913.85,1918,1948,1981696,3798409854.65,05-FEB-2018,49748,INE040A01026
HDIL,49,53.25,48.3,52.65,53.05,51.35,17022856,877945351.1,05-FEB-2018,45009,INE191I01012
HEROMOTOCO,3598,3662.6,3550.05,3636.4,3655.65,3623.45,319150,1153819339.3,05-FEB-2018,37416,INE158A01026
HEXAWARE,365.05,375,360.1,370.8,370.85,370.05,550826,203235289.45,05-FEB-2018,8165,INE093A01033
HINDALCO,242.5,249.4,240.25,246.6,248.95,249.85,8462501,2073369248.8,05-FEB-2018,70317,INE038A01020
HINDPETRO,369,387.8,365.2,383.85,383.65,374.5,5467111,2080641857.55,05-FEB-2018,67840,INE094A01015
HINDUNILVR,1352.1,1361.45,1341.25,1355.75,1358,1372.2,1585136,2137904606.1,05-FEB-2018,56563,INE030A01027
HINDZINC,290,298,283.05,292.95,292.5,294.35,2515888,738465094.65,05-FEB-2018,27663,INE267A01025
GAIL,448,457.85,439.05,452.6,454.5,462.35,3048494,1364138021.55,06-FEB-2018,63581,INE129A01019
GLENMARK,566,582.5,566,571.3,570,591.55,745778,428361366.25,06-FEB-2018,20026,INE935A01035
GODFRYPHLP,870,870.05,825.15,850.05,852,888.85,181540,153718209.75,06-FEB-2018,6760,INE260B01028
GODREJCP,1010,1020,996.6,1008.6,1005,1039,807449,810866253.1,06-FEB-2018,44140,INE102D01028
GODREJIND,542,558.75,535,555.4,550,557,653335,360473355.6,06-FEB-2018,16657,INE233A01035
GRANULES,115,117.25,110.15,114.85,115.25,119.45,2920956,332460995.25,06-FEB-2018,19560,INE101D01020
GRASIM,1067,1078.1,1027.2,1065.45,1064.85,1098.05,1619688,1707729057.55,06-FEB-2018,61999,INE047A01021
GSFC,115,123.6,113.25,120.1,120.2,124.65,3849293,458904453.85,06-FEB-2018,20317,INE026A01025
HAVELLS,474.95,509.95,450,505.8,506,499.05,2052384,1011445380.2,06-FEB-2018,30361,INE176B01034
HCLTECH,964.95,968.75,948.05,953.85,952.3,993.15,1655497,1581769849.2,06-FEB-2018,52230,INE860A01027
HDFC,1769,1808.8,1757.05,1788.6,1796.95,1823.35,3601190,6413132961.6,06-FEB-2018,134925,INE001A01036
HDFCBANK,1860,1912,1836.3,1896.8,1898.8,1913.85,2687451,5022468828.2,06-FEB-2018,74329,INE040A01026
HDIL,48.8,51.8,48,50.55,50.55,52.65,17249088,871757457.5,06-FEB-2018,46470,INE191I01012
HEROMOTOCO,3527.3,3564.8,3450,3541.85,3539.5,3636.4,442426,1560965836.4,06-FEB-2018,52602,INE158A01026
HEXAWARE,357.8,371.6,356,368.8,367.75,370.8,861156,314307204.95,06-FEB-2018,18884,INE093A01033
HINDALCO,236,248.5,232.5,244.4,245,246.6,10473645,2515681887.7,06-FEB-2018,104560,INE038A01020
HINDPETRO,370.05,381.5,368.7,377.6,378.15,383.85,5391602,2018610532.9,06-FEB-2018,67346,INE094A01015
HINDUNILVR,1300,1348.5,1299,1325.35,1327.85,1355.75,1540401,2033321209.8,06-FEB-2018,64484,INE030A01027
HINDZINC,281.95,286.4,275.05,283.3,283.3,292.95,2196991,620522699.3,06-FEB-2018,29157,INE267A01025
GAIL,456.6,465.3,451.35,460.3,461.1,452.6,4091790,1868856707.35,07-FEB-2018,80339,INE129A01019
GLENMARK,578.5,581.6,566.1,569.1,569.85,571.3,724192,414972870.05,07-FEB-2018,25435,INE935A01035
GODFRYPHLP,860,880,843.4,848.75,845.5,850.05,79056,67511012.15,07-FEB-2018,4036,INE260B01028
GODREJCP,1019.9,1031.3,1003.45,1011.7,1009.6,1008.6,375588,381603288.65,07-FEB-2018,26309,INE102D01028
GODREJIND,559.3,564,544,546.45,546,555.4,1486225,827717135.85,07-FEB-2018,23029,INE233A01035
GRANULES,118.1,120.35,116.9,119.15,119.05,114.85,1966801,233283230.7,07-FEB-2018,12569,INE101D01020
GRASIM,1072,1090.5,1051.55,1057.95,1054.05,1065.45,637821,683258595.1,07-FEB-2018,30911,INE047A01021
GSFC,123.95,127.35,123.45,125.55,125.3,120.1,3498142,440112610.65,07-FEB-2018,17520,INE026A01025
HAVELLS,511,519.2,488,504.2,504.25,505.8,2055308,1042659690.25,07-FEB-2018,38901,INE176B01034
HCLTECH,958.2,959,922,938.55,938.25,953.85,2025848,1898080595.3,07-FEB-2018,90362,INE860A01027
HDFC,1795,1806.65,1767.05,1785.35,1781.75,1788.6,3549234,6309698155.9,07-FEB-2018,125909,INE001A01036
HDFCBANK,1907,1907,1862.4,1872.8,1868.5,1896.8,2091243,3921971760.25,07-FEB-2018,57480,INE040A01026
HDIL,52,52.5,51,51.3,51.55,50.55,10667584,550750630.4,07-FEB-2018,26123,INE191I01012
HEROMOTOCO,3618.9,3620,3542.5,3566.4,3562,3541.85,336709,1203090815.15,07-FEB-2018,47613,INE158A01026
HEXAWARE,372.9,373.95,352.15,355.55,355.05,368.8,938599,341938235.4,07-FEB-2018,14645,INE093A01033
HINDALCO,245,253,244.1,246,244.1,244.4,13707458,3413428899.55,07-FEB-2018,108496,INE038A01020
HINDPETRO,384.95,408.9,382.5,396.35,395.95,377.6,9644425,3837757517.35,07-FEB-2018,124982,INE094A01015
HINDUNILVR,1322,1330,1307.05,1312.65,1316,1325.35,1561287,2052949901.25,07-FEB-2018,48100,INE030A01027
HINDZINC,289.7,291.35,285,288.9,287.35,283.3,1841739,531384237,07-FEB-2018,42011,INE267A01025
GAIL,464.8,471.4,460.05,461.85,462.9,460.3,3560673,1652695569.35,08-FEB-2018,65211,INE129A01019
GLENMARK,569.5,581,559.55,579.6,581,569.1,2067700,1189234279.05,08-FEB-2018,22523,INE935A01035
GODFRYPHLP,852.1,871,850.1,859.2,862,848.75,48239,41556125.05,08-FEB-2018,2141,INE260B01028
GODREJCP,1022.55,1025,1008,1017.55,1024.9,1011.7,391678,397859772.85,08-FEB-2018,23345,INE102D01028
GODREJIND,552,555.1,544.3,551.25,549.15,546.45,796412,438689788.95,08-FEB-2018,16366,INE233A01035
GRANULES,121.85,123.6,117.75,118.45,118.7,119.15,2952768,355864505.35,08-FEB-2018,16447,INE101D01020
GRASIM,1059,1115.3,1050.25,1108.65,1115.3,1057.95,845285,916502501.8,08-FEB-2018,44138,INE047A01021
GSFC,126.65,130.5,125.85,129.4,129.9,125.55,2965116,381961064.35,08-FEB-2018,13715,INE026A01025
HAVELLS,510.55,523,507.05,520.9,517.25,504.2,998079,514927464.6,08-FEB-2018,34940,INE176B01034
HCLTECH,945.75,963,937.5,944.35,942.3,938.55,1448268,1379216596.1,08-FEB-2018,48753,INE860A01027
HDFC,1788,1836.4,1787.5,1811.8,1811,1785.35,1865933,3387781002.1,08-FEB-2018,63410,INE001A01036
HDFCBANK,1884,1898.6,1866.5,1880.95,1882,1872.8,1292861,2439953543.35,08-FEB-2018,53803,INE040A01026
HDIL,51.75,53,51.5,52.55,52.45,51.3,9211694,483045636.15,08-FEB-2018,23264,INE191I01012
HEROMOTOCO,3570,3615.95,3555,3582.2,3574.45,3566.4,325607,1168024966.2,08-FEB-2018,36399,INE158A01026
HEXAWARE,351.8,354,333.6,337.35,337.75,355.55,3198445,1089195533.2,08-FEB-2018,31459,INE093A01033
HINDALCO,245.6,249.35,240.5,245.2,245.05,246,10180978,2490719188.05,08-FEB-2018,97481,INE038A01020
HINDPETRO,402,409.3,397,399.8,401.8,396.35,6767391,2732071994.15,08-FEB-2018,94952,INE094A01015
HINDUNILVR,1325.7,1337.55,1305.25,1329.55,1334.2,1312.65,1146084,1522925212.3,08-FEB-2018,48868,INE030A01027
HINDZINC,285.1,292,283,287.3,287.6,288.9,4075914,1167556419.7,08-FEB-2018,31788,INE267A01025
GAIL,457.2,464,453.2,462.45,463.55,461.85,1881540,863436119.15,09-FEB-2018,75463,INE129A01019
GLENMARK,540,544.5,524,535.2,536.05,579.6,6588431,3522672691.55,09-FEB-2018,114808,INE935A01035
GODFRYPHLP,850,874,844.65,862.05,865.5,859.2,142548,122388788.3,09-FEB-2018,6209,INE260B01028
GODREJCP,1000,1027.6,998.95,1016.6,1022,1017.55,255643,259254598.25,09-FEB-2018,26302,INE102D01028
GODREJIND,542,552.3,540,550.05,552,551.25,342194,186926677.15,09-FEB-2018,8984,INE233A01035
GRANULES,115.05,119.3,114.05,118.75,118.6,118.45,1502108,177334867.45,09-FEB-2018,9450,INE101D01020
GRASIM,1087.5,1124,1075.05,1108.95,1108.35,1108.65,798027,879691981,09-FEB-2018,28162,INE047A01021
GSFC,126.05,133.45,124.05,132.5,132.9,129.4,2671247,347436856.85,09-FEB-2018,13980,INE026A01025
HAVELLS,503.1,521,503.1,515.25,514.5,520.9,891993,459292782.15,09-FEB-2018,22265,INE176B01034
HCLTECH,935,970.6,922.55,964,965.5,944.35,1728253,1646014728.85,09-FEB-2018,69931,INE860A01027
HDFC,1780.25,1783.45,1762,1773.05,1776.65,1811.8,2773971,4916904823.65,09-FEB-2018,115913,INE001A01036
HDFCBANK,1847.9,1864.7,1844.1,1849.5,1852,1880.95,1602238,2968965973.2,09-FEB-2018,52830,INE040A01026
HDIL,51.3,52.2,51,51.55,51.55,52.55,11191822,577099971.3,09-FEB-2018,27037,INE191I01012
HEROMOTOCO,3536.8,3576.35,3530.1,3546.1,3545.5,3582.2,604849,2148171598.35,09-FEB-2018,46400,INE158A01026
HEXAWARE,324,344.85,324,341.2,338.75,337.35,1971739,662587041.6,09-FEB-2018,30346,INE093A01033
HINDALCO,240,245.5,237.35,243.5,244.6,245.2,7024965,1704885614.05,09-FEB-2018,63247,INE038A01020
HINDPETRO,392.55,405.2,387.25,395.7,394,399.8,11811951,4672602780.05,09-FEB-2018,112381,INE094A01015
HINDUNILVR,1319,1340,1311.8,1333.05,1336,1329.55,810004,1072816199.7,09-FEB-2018,37157,INE030A01027
HINDZINC,281,311.9,280.5,303.55,304.55,287.3,5294692,1597228872.95,09-FEB-2018,48055,INE267A01025
GAIL,468,468,459.1,465,465,462.45,2042550,946092647.15,12-FEB-2018,41962,INE129A01019
GLENMARK,540,542.9,534,535.35,535.2,535.2,1626940,875402060.1,12-FEB-2018,35641,INE935A01035
GODFRYPHLP,871.35,905,867.7,895.1,899,862.05,152540,135901061.15,12-FEB-2018,5779,INE260B01028
GODREJCP,1020,1034.95,1017.35,1029.5,1018.05,1016.6,175715,180568855.85,12-FEB-2018,10993,INE102D01028
GODREJIND,557.8,557.8,547.65,550.7,551,550.05,551695,304419053.5,12-FEB-2018,6889,INE233A01035
GRANULES,119.9,124,119.6,122.45,122.4,118.75,2394952,292466979.7,12-FEB-2018,10683,INE101D01020
GRASIM,1111.1,1136.55,1110.5,1132.3,1129.95,1108.95,492269,555821923,12-FEB-2018,22589,INE047A01021
GSFC,133.7,141.15,132.7,137.85,138,132.5,6776209,933333257.15,12-FEB-2018,34881,INE026A01025
HAVELLS,519.2,521.6,512.4,516.05,514.55,515.25,724602,374413432.9,12-FEB-2018,24079,INE176B01034
HCLTECH,965.5,972.75,937.35,939.15,940,964,1487794,1407373907.35,12-FEB-2018,50589,INE860A01027
HDFC,1777.1,1812.3,1760.7,1805.45,1811,1773.05,3194895,5703156297.1,12-FEB-2018,80358,INE001A01036
HDFCBANK,1860,1886,1855.15,1876.65,1880,1849.5,1095277,2050832316.7,12-FEB-2018,22502,INE040A01026
HDIL,52.15,56,52,54.8,54.2,51.55,18602480,1010224379,12-FEB-2018,43656,INE191I01012
HEROMOTOCO,3566,3616.7,3545.5,3611.9,3615.25,3546.1,385092,1386255502.05,12-FEB-2018,30228,INE158A01026
HEXAWARE,340,346.65,326.45,329.55,327.5,341.2,1244080,420958107.2,12-FEB-2018,19159,INE093A01033
HINDALCO,247,247.65,242,243.25,243.4,243.5,5557349,1354571127.85,12-FEB-2018,45230,INE038A01020
HINDPETRO,398,398.7,389.3,391.45,391.75,395.7,4523355,1772503534.2,12-FEB-2018,93866,INE094A01015
HINDUNILVR,1340,1349.9,1333.15,1344.45,1337,1333.05,1166428,1565450923.9,12-FEB-2018,29286,INE030A01027
HINDZINC,306.6,311.9,303.25,307.65,306.95,303.55,4332375,1323447985.5,12-FEB-2018,28856,INE267A01025
GAIL,473.8,473.8,463.15,466.9,466,465,4658095,2181190731.55,14-FEB-2018,77160,INE129A01019
GLENMARK,536.1,540.65,529,530.45,529.7,535.35,1116088,595597685.8,14-FEB-2018,30368,INE935A01035
GODFRYPHLP,921,924.85,901.15,905.05,904.05,895.1,239800,218935118.6,14-FEB-2018,9345,INE260B01028
GODREJCP,1033.8,1047,1018,1027.5,1021,1029.5,1580718,1623602455.45,14-FEB-2018,18133,INE102D01028
GODREJIND,556.9,559.35,541.65,547.6,547.4,550.7,842660,462563843.9,14-FEB-2018,16479,INE233A01035
GRANULES,124,125,121.4,122.05,121.5,122.45,1710457,210656837.7,14-FEB-2018,11846,INE101D01020
GRASIM,1129.05,1152.7,1116.35,1126.75,1119,1132.3,1022410,1159909676.65,14-FEB-2018,38436,INE047A01021
GSFC,140,141.7,135.5,136.35,136.45,137.85,2802346,390011653.25,14-FEB-2018,17160,INE026A01025
HAVELLS,516.5,521.2,511.7,514.4,512,516.05,715021,370076272.6,14-FEB-2018,21845,INE176B01034
HCLTECH,939.8,959.8,930.3,937.8,934,939.15,1444766,1368891814.2,14-FEB-2018,51442,INE860A01027
HDFC,1820,1833,1805,1814,1807,1805.45,3923887,7138391773.95,14-FEB-2018,181306,INE001A01036
HDFCBANK,1889.8,1897.9,1874.65,1883.15,1879.85,1876.65,894297,1689825412.3,14-FEB-2018,31815,INE040A01026
HDIL,54.95,56,54.2,54.5,54.5,54.8,11639088,641814443.45,14-FEB-2018,29395,INE191I01012
HEROMOTOCO,3620.4,3624,3562.65,3596.05,3599.5,3611.9,315246,1133425138.7,14-FEB-2018,37781,INE158A01026
HEXAWARE,333,336.9,328.25,330.2,330.25,329.55,1135496,376280838.65,14-FEB-2018,12380,INE093A01033
HINDALCO,246.3,246.55,241.75,243.25,242.5,243.25,7121280,1735778058.9,14-FEB-2018,54995,INE038A01020
HINDPETRO,394,395.75,380.6,382.65,382.6,391.45,4005344,1547402942.85,14-FEB-2018,59088,INE094A01015
HINDUNILVR,1349.8,1353.2,1332,1349.4,1347.1,1344.45,857401,1154831367.3,14-FEB-2018,32060,INE030A01027
HINDZINC,308,314.9,308,309.1,308.55,307.65,2014996,627188326.75,14-FEB-2018,32144,INE267A01025
GAIL,470.5,477.75,465.65,475.9,475.7,466.9,2110245,998350315.3,15-FEB-2018,32709,INE129A01019
GLENMARK,531,533.95,526.7,529.65,528.5,530.45,1012891,536597795,15-FEB-2018,32381,INE935A01035
GODFRYPHLP,910,913,885.25,890.05,895,905.05,185333,166239572.5,15-FEB-2018,7206,INE260B01028
GODREJCP,1034.05,1039.55,1021,1026.25,1025.1,1027.5,597152,614494201.5,15-FEB-2018,13661,INE102D01028
GODREJIND,545.6,552.5,536.2,542.6,542.65,547.6,458106,250240560.05,15-FEB-2018,13747,INE233A01035
GRANULES,122.95,123,117.15,117.9,118.2,122.05,1789010,214367352.5,15-FEB-2018,8708,INE101D01020
GRASIM,1130,1144,1099,1103.65,1102,1126.75,700920,783669798.9,15-FEB-2018,20399,INE047A01021
GSFC,136.8,139.35,133.8,134.45,134.7,136.35,1978887,269578029.2,15-FEB-2018,11188,INE026A01025
HAVELLS,515.1,525.8,512.2,516.25,516.65,514.4,1296081,673324415.5,15-FEB-2018,35483,INE176B01034
