SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
RAMCOCEM,678.65,691.5,678.25,687,687.1,678.7,76888,52756268.05,01-AUG-2017,4382,INE331A01037
RAYMOND,800,804.2,785.3,789.3,789,791.75,268893,213440115.1,01-AUG-2017,5719,INE301A01014
RBLBANK,537.85,539.5,527,530.45,531.85,534.75,1033386,551109788.3,01-AUG-2017,18622,INE976G01028
RCOM,26.4,26.55,25.65,25.8,25.8,26.25,8980784,233421813.85,01-AUG-2017,10897,INE330H01018
RECLTD,175.4,178.1,174.3,174.85,174.65,175.05,5797184,1019817384.8,01-AUG-2017,33057,INE020B01018
RELCAPITAL,724.7,729.3,714.25,723.3,725,724.4,2761906,1992380640.5,01-AUG-2017,47146,INE013A01015
RELIANCE,1622.75,1622.75,1591.5,1603.6,1605.8,1615.2,2814298,4516958842.35,01-AUG-2017,80380,INE002A01018
RELINFRA,531.5,532.5,523.1,526.6,526.65,528.65,1296488,683005365.55,01-AUG-2017,24854,INE036A01016
REPCOHOME,741.05,769.4,741,759.75,761.5,741.45,145842,110663373.2,01-AUG-2017,5213,INE612J01015
RPOWER,45.3,45.5,43.8,44.3,44.25,45.35,2986051,133286231.4,01-AUG-2017,8552,INE614G01033
SAIL,63.5,63.9,62.9,63.1,63.25,63.25,2346252,148517529.85,01-AUG-2017,5624,INE114A01011
SBIN,314,314.8,307.95,309,309.25,312.5,14888804,4624253750.2,01-AUG-2017,106658,INE062A01020
SHREECEM,18799.9,18799.9,18140.15,18631.7,18640,18601.7,21000,387116767.8,01-AUG-2017,7587,INE070A01015
SIEMENS,1415.4,1444.55,1393,1396.85,1399,1455.15,292511,411787635.5,01-AUG-2017,11309,INE003A01024
SREINFRA,118,124.7,116.55,122.45,122.8,117.05,4506593,549080020.45,01-AUG-2017,28500,INE872A01014
SRF,1528.9,1536,1509.05,1513.6,1512.05,1518.75,167510,254950396.95,01-AUG-2017,13610,INE647A01010
SRTRANSFIN,1026.1,1042,1013,1033.8,1033.35,1017,1871867,1930216542.15,01-AUG-2017,48376,INE721A01013
STAR,1058,1074.6,1049.55,1053.2,1052.45,1058.9,126125,133849831.65,01-AUG-2017,4684,INE939A01011
SUNPHARMA,531.65,541.9,530.05,533.8,535,531.65,3699349,1982546022,01-AUG-2017,91002,INE044A01036
SUNTV,783,797.1,777.6,782.45,782.7,780.35,1079849,849359932.75,01-AUG-2017,29292,INE424H01027
SYNDIBANK,74,74.2,72.65,73.05,73,73.7,2272650,166733797.7,01-AUG-2017,6686,INE667A01018
RAMCOCEM,689.05,713.35,684.1,699.1,694.9,687,347347,244197516.6,02-AUG-2017,7125,INE331A01037
RAYMOND,794.9,798,772.25,776.7,775.55,789.3,302746,237339230.1,02-AUG-2017,7643,INE301A01014
RBLBANK,531.95,535.75,526.35,527.4,526.55,530.45,1033249,549684640.45,02-AUG-2017,15778,INE976G01028
RCOM,25.8,26.05,24.7,25,24.8,25.8,13264344,337244619.6,02-AUG-2017,15520,INE330H01018
RECLTD,175,175.75,171.2,172.2,171.65,174.85,3328395,576086048.85,02-AUG-2017,21659,INE020B01018
RELCAPITAL,726,743.55,719.2,730.45,726.5,723.3,4751855,3488371986.35,02-AUG-2017,68615,INE013A01015
RELIANCE,1610,1635.7,1608.1,1629.2,1625.1,1603.6,4751385,7717586946.25,02-AUG-2017,85961,INE002A01018
RELINFRA,528.95,538.9,527,532.35,530.45,526.6,1818422,970424391.55,02-AUG-2017,35427,INE036A01016
REPCOHOME,762,766.65,751.65,760.25,761,759.75,105642,80410648.5,02-AUG-2017,6205,INE612J01015
RPOWER,44.3,44.8,43.65,44,43.85,44.3,2331693,102913842.3,02-AUG-2017,6218,INE614G01033
SAIL,63.3,63.5,62.5,63.2,63.1,63.1,3088278,194509226.85,02-AUG-2017,9602,INE114A01011
SBIN,310,311.8,305.3,307.7,305.6,309,17005571,5249472317.95,02-AUG-2017,96187,INE062A01020
SHREECEM,18600,18635,18300,18426.55,18375.05,18631.7,6951,128386205.25,02-AUG-2017,3899,INE070A01015
SIEMENS,1410,1410,1360,1368.45,1363,1396.85,114212,157872994.35,02-AUG-2017,4297,INE003A01024
SREINFRA,123.05,124.5,119.6,121.05,120.2,122.45,1847714,226801895.3,02-AUG-2017,12746,INE872A01014
SRF,1514.7,1559,1511.9,1536.4,1531.4,1513.6,267459,412285225.25,02-AUG-2017,17224,INE647A01010
SRTRANSFIN,1033.75,1037.15,1008.5,1018.3,1012.85,1033.8,531323,543259792.05,02-AUG-2017,32082,INE721A01013
STAR,1058.7,1058.7,1036.6,1048.55,1045.8,1053.2,93620,97862034.65,02-AUG-2017,5021,INE939A01011
SUNPHARMA,537,537.3,521.75,523.55,525.3,533.8,3483902,1837260750.45,02-AUG-2017,64957,INE044A01036
SUNTV,785.5,801.6,781,798.5,798,782.45,608808,482742641.45,02-AUG-2017,16922,INE424H01027
SYNDIBANK,73.35,73.75,72.6,72.9,72.7,73.05,2251958,164878540.05,02-AUG-2017,5114,INE667A01018
RAMCOCEM,700,702.65,680.55,688.25,689,699.1,343710,236933166.75,03-AUG-2017,15548,INE331A01037
RAYMOND,777,779,756.7,763.6,761.6,776.7,524470,402113760.3,03-AUG-2017,11119,INE301A01014
RBLBANK,526.55,531.2,515,517.35,519,527.4,914352,477889310.85,03-AUG-2017,13596,INE976G01028
RCOM,24.75,24.75,22.85,23.1,23.15,25,33210562,779096545.85,03-AUG-2017,42836,INE330H01018
RECLTD,172.4,175.8,169.4,173.5,173.1,172.2,6713413,1160594784.1,03-AUG-2017,50946,INE020B01018
RELCAPITAL,730.9,734,718.6,722.7,721,730.45,2232880,1621265133.7,03-AUG-2017,39829,INE013A01015
RELIANCE,1626.85,1664.9,1617.05,1650.1,1654,1629.2,4504776,7412507560.75,03-AUG-2017,100320,INE002A01018
RELINFRA,532.05,544,523.85,526.25,524.35,532.35,2532498,1351583243.2,03-AUG-2017,38923,INE036A01016
REPCOHOME,755.15,764.95,730,734.4,735,760.25,86440,64494573.25,03-AUG-2017,3854,INE612J01015
RPOWER,43.65,44.1,42.3,42.55,42.5,44,3729984,161178035.7,03-AUG-2017,6588,INE614G01033
SAIL,63.2,63.2,60.3,60.75,60.75,63.2,5498245,338686548.2,03-AUG-2017,9657,INE114A01011
SBIN,307,307.4,299.1,300.55,300.65,307.7,14459919,4369083601.3,03-AUG-2017,86793,INE062A01020
SHREECEM,18589.9,18688,17985,18134.65,17990,18426.55,17560,321046473.65,03-AUG-2017,8649,INE070A01015
SIEMENS,1368.45,1392,1363,1379.2,1372.1,1368.45,180118,248353707.95,03-AUG-2017,9003,INE003A01024
SREINFRA,120.3,121.8,118.4,119.25,118.75,121.05,1264674,151746066.9,03-AUG-2017,8852,INE872A01014
SRF,1536.7,1543.45,1496.75,1507.8,1501.15,1536.4,166415,252871062.1,03-AUG-2017,13500,INE647A01010
SRTRANSFIN,1014.1,1028.05,988,995.9,999,1018.3,792067,799869916.85,03-AUG-2017,37450,INE721A01013
STAR,1052.8,1059.45,1008.35,1016.05,1010.05,1048.55,200321,206985578.1,03-AUG-2017,9442,INE939A01011
SUNPHARMA,527,530,514,515.85,514.25,523.55,4531774,2368264810.95,03-AUG-2017,75495,INE044A01036
SUNTV,798.5,807.45,785.4,796.5,797.85,798.5,882736,704768414.45,03-AUG-2017,17227,INE424H01027
SYNDIBANK,72.7,72.8,69.15,69.6,69.4,72.9,3764054,266045400.15,03-AUG-2017,9212,INE667A01018
RAMCOCEM,680,696.25,679.5,688.55,682.65,688.25,109252,75499252.65,04-AUG-2017,4559,INE331A01037
RAYMOND,763,779.2,761,769.15,771,763.6,422385,325767351.6,04-AUG-2017,8875,INE301A01014
RBLBANK,519,519,508.5,515.05,514,517.35,1116067,573285327.65,04-AUG-2017,17628,INE976G01028
RCOM,23.35,23.65,22.1,23.3,23.3,23.1,20596221,472444811.9,04-AUG-2017,19796,INE330H01018
RECLTD,173.5,175.55,172.2,174.15,174.25,173.5,3696556,642373735.8,04-AUG-2017,34713,INE020B01018
RELCAPITAL,723.7,747.95,721.1,744.1,746.5,722.7,5219661,3861461351.5,04-AUG-2017,91050,INE013A01015
RELIANCE,1663,1663,1615.1,1622.15,1626.5,1650.1,4247045,6905703756.4,04-AUG-2017,105310,INE002A01018
RELINFRA,522,532.65,520.7,530.45,529.6,526.25,1308293,691547087,04-AUG-2017,23631,INE036A01016
REPCOHOME,739.9,773,736,767.35,771,734.4,198528,150704734.8,04-AUG-2017,6577,INE612J01015
RPOWER,42.4,42.8,42,42.45,42.4,42.55,2081079,88088737.65,04-AUG-2017,11274,INE614G01033
SAIL,60.5,62.15,60.05,61.7,61.9,60.75,2915456,178191947.65,04-AUG-2017,7605,INE114A01011
SBIN,300.3,306.3,297.6,305.25,305.8,300.55,9615344,2912644158.5,04-AUG-2017,61191,INE062A01020
SHREECEM,18120,18255,17850,18059.75,18005.5,18134.65,8786,158602255.35,04-AUG-2017,2793,INE070A01015
SIEMENS,1332,1385,1332,1364.5,1365,1379.2,75869,103251451.4,04-AUG-2017,4390,INE003A01024
SREINFRA,119.3,121.45,117.95,119.65,119.4,119.25,1044319,125256832.05,04-AUG-2017,12747,INE872A01014
SRF,1502,1525.8,1497.55,1516.05,1516,1507.8,92171,139547717.2,04-AUG-2017,5634,INE647A01010
SRTRANSFIN,999.05,1008,983.15,992.15,991,995.9,570838,567396173,04-AUG-2017,41871,INE721A01013
STAR,1011,1020.8,991.05,1011.25,1008,1016.05,148645,149356590.25,04-AUG-2017,9708,INE939A01011
SUNPHARMA,513.7,513.8,492.65,506.4,507.5,515.85,7344699,3684276132.8,04-AUG-2017,102585,INE044A01036
SUNTV,801.45,801.45,780.8,786.3,785.25,796.5,508339,400096324.7,04-AUG-2017,15570,INE424H01027
SYNDIBANK,69.5,70.6,68.55,69.55,69.5,69.6,2100327,146336941.35,04-AUG-2017,6648,INE667A01018
RAMCOCEM,695,702.45,683,692,693,688.55,137188,95077085.85,07-AUG-2017,6780,INE331A01037
RAYMOND,775.1,782.05,771.05,776.95,778.05,769.15,165175,128206846.35,07-AUG-2017,4004,INE301A01014
RBLBANK,518.7,523.35,517,519.45,520,515.05,582059,303012319.25,07-AUG-2017,8389,INE976G01028
RCOM,23.3,24.1,23.25,23.9,23.75,23.3,10010204,237414767.2,07-AUG-2017,9287,INE330H01018
RECLTD,175,182.05,174.4,181.3,181.65,174.15,7277590,1302888651.9,07-AUG-2017,57832,INE020B01018
RELCAPITAL,749.5,785.7,743.3,781.4,781.25,744.1,5686320,4357553073.65,07-AUG-2017,90515,INE013A01015
RELIANCE,1631.6,1631.6,1612.55,1616.35,1618,1622.15,2180018,3533598682.4,07-AUG-2017,73400,INE002A01018
RELINFRA,532,548,528.35,542.2,544,530.45,1504888,809512262.75,07-AUG-2017,22888,INE036A01016
REPCOHOME,721,728.85,695.5,700.45,704,767.35,1322353,935827725.3,07-AUG-2017,32335,INE612J01015
RPOWER,42.6,43.05,42.4,42.85,42.95,42.45,1636304,69961148.95,07-AUG-2017,4277,INE614G01033
SAIL,61.95,62.9,61.9,62.4,62.15,61.7,3876935,242085044.35,07-AUG-2017,7338,INE114A01011
SBIN,305.8,311.8,305.15,311.2,310.6,305.25,11420767,3528693269.6,07-AUG-2017,79330,INE062A01020
SHREECEM,18199.75,18227,18000,18122.85,18050,18059.75,8372,151693849.75,07-AUG-2017,2259,INE070A01015
SIEMENS,1365,1377.95,1358,1359.55,1359.05,1364.5,82168,112051763,07-AUG-2017,4993,INE003A01024
SREINFRA,120.15,123.65,118.25,119.95,120.4,119.65,2264298,273166450.65,07-AUG-2017,11885,INE872A01014
SRF,1515,1554,1515,1543.95,1546,1516.05,115795,178448118.55,07-AUG-2017,7187,INE647A01010
SRTRANSFIN,992.05,1005,985.15,988.1,988.95,992.15,414385,411473121.05,07-AUG-2017,30076,INE721A01013
STAR,1009,1054,1008.95,1045.85,1047.2,1011.25,165223,171094642.05,07-AUG-2017,5717,INE939A01011
SUNPHARMA,508.9,513.15,504.25,505.55,506.25,506.4,2279879,1159594018.1,07-AUG-2017,45049,INE044A01036
SUNTV,780,787.7,747.25,754.6,753.55,786.3,1869755,1420844520.5,07-AUG-2017,33343,INE424H01027
SYNDIBANK,68.05,72.2,68.05,71.65,71.65,69.55,8480248,598874093.5,07-AUG-2017,20975,INE667A01018
RAMCOCEM,694.7,699.45,681.5,687.3,682.05,692,133540,92378862.5,08-AUG-2017,4576,INE331A01037
RAYMOND,778,784.65,764.6,775.8,778,776.95,427828,330757484.55,08-AUG-2017,12492,INE301A01014
RBLBANK,521.85,522,506.2,511.8,511,519.45,954207,489761576,08-AUG-2017,12301,INE976G01028
RCOM,24.05,24.1,22.65,22.9,23,23.9,13995098,325873770.4,08-AUG-2017,13750,INE330H01018
RECLTD,183.15,184,177.95,179.05,178.8,181.3,7613532,1377991883.45,08-AUG-2017,51562,INE020B01018
RELCAPITAL,780,797.6,763.5,786.05,783.45,781.4,7306516,5733576414.7,08-AUG-2017,102798,INE013A01015
RELIANCE,1618,1621.05,1586.8,1602.55,1604.6,1616.35,2505568,4022476840.85,08-AUG-2017,54425,INE002A01018
RELINFRA,542,545.9,520.6,528.3,527.55,542.2,2040973,1092738366,08-AUG-2017,30663,INE036A01016
REPCOHOME,704,710,685,691.25,689,700.45,294881,206385283.45,08-AUG-2017,9543,INE612J01015
RPOWER,43,43,41.45,41.8,41.8,42.85,2513948,105775140.1,08-AUG-2017,6179,INE614G01033
SAIL,62.95,64.8,62.75,62.95,62.95,62.4,12125094,774565371.2,08-AUG-2017,22750,INE114A01011
SBIN,311,311.8,301.2,303.65,305,311.2,13578680,4139547239.1,08-AUG-2017,92640,INE062A01020
SHREECEM,18163.5,18196.85,17427.85,17767.65,18005,18122.85,28680,507925862.65,08-AUG-2017,6248,INE070A01015
SIEMENS,1359,1367.95,1340,1344.45,1340.3,1359.55,98766,133586957.05,08-AUG-2017,6714,INE003A01024
SREINFRA,120.75,121.2,114.65,115.7,115.25,119.95,1798052,211363106.7,08-AUG-2017,13445,INE872A01014
SRF,1555,1587.9,1533.35,1546.85,1547.9,1543.95,427879,670027856.15,08-AUG-2017,15440,INE647A01010
SRTRANSFIN,989.95,1006.35,969,970.85,970.05,988.1,1052560,1037599732.85,08-AUG-2017,74223,INE721A01013
STAR,1050,1051.1,1011,1033.25,1030,1045.85,156006,161475113.6,08-AUG-2017,8118,INE939A01011
SUNPHARMA,509,509,498,500.35,499,505.55,3042569,1528818045.2,08-AUG-2017,68034,INE044A01036
SUNTV,759.2,760.4,722,725.6,723.3,754.6,1470821,1089060191.05,08-AUG-2017,30896,INE424H01027
SYNDIBANK,71.55,71.75,68.6,69.7,69.8,71.65,3406385,238541089.45,08-AUG-2017,9823,INE667A01018
RAMCOCEM,688,688,670,672.65,675,687.3,243408,164745219,09-AUG-2017,5849,INE331A01037
RAYMOND,772,800.75,755.1,781.15,778.35,775.8,715868,564187355.85,09-AUG-2017,19574,INE301A01014
RBLBANK,512.4,512.4,493.2,497.2,495,511.8,1320783,662934898.15,09-AUG-2017,27789,INE976G01028
RCOM,22.85,23.3,22,22.2,22.2,22.9,14895690,337303154.4,09-AUG-2017,16584,INE330H01018
RECLTD,178.95,181.35,174.5,175.25,175.4,179.05,4800505,853616319.45,09-AUG-2017,24335,INE020B01018
RELCAPITAL,781.4,818.5,775.1,799.5,798,786.05,9824920,7887824628.9,09-AUG-2017,154850,INE013A01015
RELIANCE,1601.5,1620,1585,1598.8,1595,1602.55,2385643,3830853342.75,09-AUG-2017,73759,INE002A01018
RELINFRA,528.3,540,507.05,514.4,507.15,528.3,2291404,1211959614.25,09-AUG-2017,36667,INE036A01016
REPCOHOME,685.5,697.45,667,674.9,667.2,691.25,196194,133763080.3,09-AUG-2017,9642,INE612J01015
RPOWER,41.5,41.85,41,41.25,41.2,41.8,2658505,110234780.25,09-AUG-2017,6061,INE614G01033
SAIL,62.85,63.3,60.75,61.45,61,62.95,4534693,283041403.95,09-AUG-2017,8837,INE114A01011
SBIN,302.75,307.45,300.1,302.3,301.35,303.65,15852734,4824624907.65,09-AUG-2017,107791,INE062A01020
SHREECEM,17535,18066,17535,17945.95,17718.05,17767.65,11297,202685896.15,09-AUG-2017,3446,INE070A01015
SIEMENS,1337,1344.7,1316.55,1325.75,1323.9,1344.45,156259,208110907.15,09-AUG-2017,9601,INE003A01024
SREINFRA,114.8,118,111.05,114.75,113.8,115.7,1671599,192454297.25,09-AUG-2017,12061,INE872A01014
SRF,1514,1514,1415.25,1435.45,1447,1546.85,1081786,1565097507.15,09-AUG-2017,38781,INE647A01010
SRTRANSFIN,975,975,935.5,942.75,939,970.85,950776,902346806.85,09-AUG-2017,41902,INE721A01013
STAR,1028.1,1028.15,973.2,978.55,974.9,1033.25,272802,272713019.15,09-AUG-2017,15423,INE939A01011
SUNPHARMA,488.5,493.5,471.35,474.35,472.5,500.35,11025555,5304343998.95,09-AUG-2017,171049,INE044A01036
SUNTV,722.5,729.85,697,705.55,698,725.6,1648664,1181219168.3,09-AUG-2017,30832,INE424H01027
SYNDIBANK,69.5,69.9,68.55,69,68.9,69.7,2817195,195181364,09-AUG-2017,12214,INE667A01018
RAMCOCEM,676.75,676.75,654,666.9,670.55,672.65,221683,146618275.5,10-AUG-2017,5064,INE331A01037
RAYMOND,775,778.7,712.55,723.3,728,781.15,568067,423103204.25,10-AUG-2017,12065,INE301A01014
RBLBANK,499.7,505,482.35,490.35,492,497.2,1507305,746021460.75,10-AUG-2017,33173,INE976G01028
RCOM,22.4,22.4,20.35,21.2,21.55,22.2,19092243,410273159.9,10-AUG-2017,19891,INE330H01018
RECLTD,174.35,175.3,160.2,163.75,164.55,175.25,12961161,2162548310.85,10-AUG-2017,61122,INE020B01018
RELCAPITAL,797.4,811.8,743.25,764.25,768.3,799.5,7274484,5698095469.65,10-AUG-2017,99548,INE013A01015
RELIANCE,1593.05,1606.65,1577.95,1584.35,1593.75,1598.8,2328843,3704143392.15,10-AUG-2017,82027,INE002A01018
RELINFRA,508,513.9,452.25,474.45,480,514.4,3722914,1810807920.65,10-AUG-2017,54377,INE036A01016
REPCOHOME,670,686.5,633.9,640.9,643.1,674.9,193783,127337740.2,10-AUG-2017,6857,INE612J01015
RPOWER,41.3,41.35,38.3,39,39.15,41.25,3632908,144689336.15,10-AUG-2017,12321,INE614G01033
SAIL,61,61.4,58.45,58.85,59.15,61.45,5435430,326471405.5,10-AUG-2017,11269,INE114A01011
SBIN,301.2,302.4,292,296.7,298,302.3,14519518,4335479014.75,10-AUG-2017,96490,INE062A01020
SHREECEM,17801,17901.9,17284.1,17336.3,17400,17945.95,9545,168031571.6,10-AUG-2017,2893,INE070A01015
SIEMENS,1320,1324.35,1257.1,1289.45,1292,1325.75,247509,319172600.85,10-AUG-2017,10496,INE003A01024
SREINFRA,111.3,115.2,103.8,108.6,109.2,114.75,2414973,264907367.75,10-AUG-2017,14683,INE872A01014
SRF,1430,1499,1424.95,1473.4,1476.75,1435.45,702110,1035691445.65,10-AUG-2017,22029,INE647A01010
SRTRANSFIN,935,957.35,917.7,933.75,942,942.75,1028507,964990812.65,10-AUG-2017,25839,INE721A01013
STAR,973.2,992.35,927.55,941.95,943.35,978.55,159679,153902311.25,10-AUG-2017,5778,INE939A01011
SUNPHARMA,470.5,485.45,451.05,460.8,459.75,474.35,10149400,4727772203.55,10-AUG-2017,141995,INE044A01036
SUNTV,697.9,702.35,652.45,680.8,689,705.55,1126577,768902347.55,10-AUG-2017,16314,INE424H01027
SYNDIBANK,68.75,69.05,62.6,63.8,64.3,69,3345589,221768617.35,10-AUG-2017,10831,INE667A01018
RAMCOCEM,654.05,669.25,647.6,661.4,661.5,666.9,129347,85335588.6,11-AUG-2017,5779,INE331A01037
RAYMOND,712.55,735,675,718.15,718,723.3,524109,374474387.05,11-AUG-2017,11596,INE301A01014
RBLBANK,477,498.95,474.95,490.3,490.05,490.35,1164361,566927147.75,11-AUG-2017,16991,INE976G01028
RCOM,20.95,21.35,19.9,20.75,20.65,21.2,17576664,364173778.05,11-AUG-2017,21828,INE330H01018
RECLTD,159.75,168.55,154.7,165.2,165.7,163.75,7096914,1159378545.3,11-AUG-2017,56112,INE020B01018
RELCAPITAL,748,763.25,716.1,748.9,749.75,764.25,6096465,4554524552.4,11-AUG-2017,87528,INE013A01015
RELIANCE,1550.95,1580,1533,1546.25,1545.5,1584.35,3885064,6053534861.9,11-AUG-2017,106441,INE002A01018
RELINFRA,465.65,476.45,450.6,469.2,467,474.45,2364344,1103169782.05,11-AUG-2017,40648,INE036A01016
REPCOHOME,633.05,645,617.35,634.7,635.7,640.9,290254,183636092.3,11-AUG-2017,11345,INE612J01015
RPOWER,38.5,39.25,37.65,38.7,38.6,39,2433410,93903099.55,11-AUG-2017,7334,INE614G01033
SAIL,58.1,58.4,56.2,56.5,56.6,58.85,5706740,327548008.65,11-AUG-2017,12223,INE114A01011
SBIN,294.5,303,277.45,280.15,280.35,296.7,67652562,19434001283.45,11-AUG-2017,357211,INE062A01020
SHREECEM,17300,17799.9,16759.9,17524.1,17700.05,17336.3,13059,225990658.2,11-AUG-2017,4564,INE070A01015
SIEMENS,1273,1291.5,1251.65,1282.65,1278.95,1289.45,197148,250968429.7,11-AUG-2017,9728,INE003A01024
SREINFRA,105.8,113.35,103.55,110.5,110.25,108.6,1588582,173683387.6,11-AUG-2017,9412,INE872A01014
SRF,1438,1510,1425,1479.8,1485,1473.4,238201,352788723.3,11-AUG-2017,13216,INE647A01010
SRTRANSFIN,920.2,957.9,920.2,952.05,951.95,933.75,826052,781569368.45,11-AUG-2017,25543,INE721A01013
STAR,941.95,955.2,865.05,874.8,876,941.95,815882,729519868.15,11-AUG-2017,22927,INE939A01011
SUNPHARMA,458,462.95,444.6,450,448.5,460.8,7851424,3564586901.75,11-AUG-2017,157104,INE044A01036
SUNTV,663,720.8,663,706.9,710,680.8,1691825,1185390810.1,11-AUG-2017,32458,INE424H01027
SYNDIBANK,62.25,63.75,61.5,62.4,62.3,63.8,2720056,169911311.8,11-AUG-2017,10319,INE667A01018
RAMCOCEM,674.95,681.3,663.25,673.8,675,661.4,179445,120977751.1,14-AUG-2017,8808,INE331A01037
RAYMOND,725,741.7,723,731.45,736,718.15,229657,168314220.85,14-AUG-2017,6396,INE301A01014
RBLBANK,492.8,501.9,490.6,497.75,498,490.3,673664,335211736.35,14-AUG-2017,15663,INE976G01028
RCOM,20.7,24.75,20.05,24.1,23.9,20.75,54805506,1273353784.95,14-AUG-2017,68046,INE330H01018
RECLTD,164,168,162.5,166.85,166.9,165.2,3832224,632971243.5,14-AUG-2017,28707,INE020B01018
RELCAPITAL,758.3,781.8,756.35,774.2,773.45,748.9,4308617,3315296480.5,14-AUG-2017,57801,INE013A01015
RELIANCE,1561,1584.5,1561,1573.05,1572.2,1546.25,3072299,4833153046.9,14-AUG-2017,92410,INE002A01018
RELINFRA,476.5,494.4,472.45,489.55,487.6,469.2,1772296,859806090.85,14-AUG-2017,35929,INE036A01016
REPCOHOME,649.5,671,638.95,667.95,666.15,634.7,140254,92471661.75,14-AUG-2017,7612,INE612J01015
RPOWER,39.1,40.35,38.9,40,40,38.7,2662457,105657356.45,14-AUG-2017,9458,INE614G01033
SAIL,55.85,58.4,55.2,58.05,58.3,56.5,6854206,392122376.55,14-AUG-2017,13414,INE114A01011
SBIN,281.45,282.4,276.5,278.2,277.8,280.15,23773509,6639593557.65,14-AUG-2017,184667,INE062A01020
SHREECEM,17794.1,17884.3,17400.2,17544.15,17530,17524.1,20620,361469086.75,14-AUG-2017,7710,INE070A01015
SIEMENS,1280,1303.95,1279.95,1289.15,1287,1282.65,98319,126991800.15,14-AUG-2017,5794,INE003A01024
SREINFRA,114,119.8,112.5,118.8,118.55,110.5,1836921,213041292.5,14-AUG-2017,13294,INE872A01014
SRF,1481,1509.95,1455.05,1466.7,1473.8,1479.8,129224,190264286.3,14-AUG-2017,4766,INE647A01010
SRTRANSFIN,955,984.4,955,973.4,976.5,952.05,787107,766451614,14-AUG-2017,29813,INE721A01013
STAR,875,922,875,910.35,911.75,874.8,404456,362684363.4,14-AUG-2017,12481,INE939A01011
SUNPHARMA,433,476.95,432.7,471.8,471.9,450,20846332,9463484554.05,14-AUG-2017,215179,INE044A01036
SUNTV,730,757.55,715.7,750.7,749.8,706.9,2204323,1635817871.15,14-AUG-2017,45560,INE424H01027
SYNDIBANK,63.6,64.05,62.65,63.35,63.4,62.4,1706732,107764418.55,14-AUG-2017,5023,INE667A01018
RAMCOCEM,672.35,702,672.35,693.5,698.5,673.8,174530,119988657.75,16-AUG-2017,6730,INE331A01037
RAYMOND,737.9,749.25,730.55,738.55,739.45,731.45,321891,238171505.2,16-AUG-2017,8316,INE301A01014
RBLBANK,499.05,526.7,499,523.9,525.15,497.75,1816633,934076504.6,16-AUG-2017,61636,INE976G01028
RCOM,24,24,22.55,23.35,23.25,24.1,24419101,566544225,16-AUG-2017,31390,INE330H01018
RECLTD,167,168.8,162.45,164.15,164.1,166.85,4600403,755592223.5,16-AUG-2017,32347,INE020B01018
RELCAPITAL,775.4,795,775.2,791.2,791,774.2,4192133,3306160143.85,16-AUG-2017,77090,INE013A01015
RELIANCE,1572,1576,1550.2,1566.1,1576,1573.05,3103394,4847251820.75,16-AUG-2017,96068,INE002A01018
RELINFRA,490.4,502.6,482.2,494.35,495.5,489.55,2104952,1036478853.3,16-AUG-2017,36448,INE036A01016
REPCOHOME,668.1,700.65,668.1,697.05,693,667.95,297312,205186811.4,16-AUG-2017,4819,INE612J01015
RPOWER,41,41,39.7,40.65,40.7,40,4439909,179457869.7,16-AUG-2017,8682,INE614G01033
SAIL,58.4,59.7,57,59.25,59.55,58.05,6459649,376126583.45,16-AUG-2017,15738,INE114A01011
SBIN,279.05,283.9,274.2,283.1,283.2,278.2,21074533,5881834663.25,16-AUG-2017,171159,INE062A01020
SHREECEM,17570,17944,17244.15,17494.1,17500,17544.15,15220,266380471.65,16-AUG-2017,3997,INE070A01015
SIEMENS,1295,1311.95,1286,1308.55,1309.1,1289.15,156094,203007917.05,16-AUG-2017,8174,INE003A01024
SREINFRA,118.05,121.2,116.45,119.8,120.2,118.8,1403384,167081511.5,16-AUG-2017,7284,INE872A01014
SRF,1469,1492,1442.35,1484.55,1489,1466.7,141826,208480402.05,16-AUG-2017,9122,INE647A01010
SRTRANSFIN,979.5,988.45,954.6,978.1,975,973.4,452812,439707728.15,16-AUG-2017,17741,INE721A01013
STAR,912.5,955.9,909.1,914.75,915.45,910.35,206016,189293977.55,16-AUG-2017,9433,INE939A01011
SUNPHARMA,478,486.7,467.7,485.7,485.7,471.8,7588306,3641702441.8,16-AUG-2017,133498,INE044A01036
SUNTV,751.05,757.9,737.5,748.45,749.95,750.7,714027,532448231.9,16-AUG-2017,15487,INE424H01027
SYNDIBANK,63.75,64.95,62.8,64.7,64.85,63.35,2003442,127571635.7,16-AUG-2017,5302,INE667A01018
RAMCOCEM,695.6,700,688.45,694.5,693.15,693.5,102895,71257360.75,17-AUG-2017,3621,INE331A01037
RAYMOND,739,754.85,738.3,746,749,738.55,306903,229003418.35,17-AUG-2017,6959,INE301A01014
RBLBANK,526,527,513.7,516.95,517.1,523.9,1199659,621763302.5,17-AUG-2017,30756,INE976G01028
RCOM,23.35,23.75,22.9,23.2,23.1,23.35,16257814,379253606.95,17-AUG-2017,18237,INE330H01018
RECLTD,164.75,172.65,164.15,169.1,169.25,164.15,6627455,1123810163.4,17-AUG-2017,45316,INE020B01018
RELCAPITAL,795.2,803.7,780,783.25,782.6,791.2,3393364,2692572092.2,17-AUG-2017,52417,INE013A01015
