SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
TATACHEM,620.05,624.35,613,614.1,613.8,619.9,315243,194414325.85,01-AUG-2017,5281,INE092A01019
TATACOMM,671.5,676,655,657.4,655.5,671.1,265625,175733887.6,01-AUG-2017,7425,INE151A01013
TATAELXSI,1758,1759.75,1734.05,1740.95,1742,1753.15,208054,362891800.5,01-AUG-2017,7572,INE670A01012
TATAGLOBAL,171,171.75,166.75,167.5,167.8,169.55,2140964,362290367.7,01-AUG-2017,11145,INE192A01025
TATAMOTORS,446.55,452.35,445.7,446.9,446.8,444.6,4012791,1799248860.2,01-AUG-2017,58032,INE155A01022
TATAMTRDVR,262.15,264.2,260.7,262.6,262.75,260.5,1254081,329148552.15,01-AUG-2017,23241,IN9155A01020
TATAPOWER,81.2,83.25,81.2,82.8,83.25,82,2365558,194756670.5,01-AUG-2017,8956,INE245A01021
TATASTEEL,569.7,575.25,568.6,572.4,570.95,567.1,5091142,2911508875.95,01-AUG-2017,54527,INE081A01012
TCS,2500,2520.75,2491,2501.65,2495.15,2491.8,873730,2186195097.35,01-AUG-2017,42188,INE467B01029
TECHM,405,413.9,400.05,402.45,401.65,385.85,12617014,5121979547.2,01-AUG-2017,118455,INE669C01036
TITAN,546.5,549.9,538.1,539.35,538.3,544.25,1346764,731278313.2,01-AUG-2017,38125,INE280A01028
TORNTPHARM,1310,1322,1276.3,1292.15,1292.9,1318.05,310603,403260984.15,01-AUG-2017,19816,INE685A01028
TORNTPOWER,182,190.35,180.2,181.9,182.4,181.95,7090360,1308849785.9,01-AUG-2017,60214,INE813H01021
TV18BRDCST,40.25,40.25,39.45,39.65,39.6,40.05,2488877,98906247.3,01-AUG-2017,2939,INE886H01027
TVSMOTOR,585.65,599.65,582.15,596.4,595,582.1,1291424,767290254.05,01-AUG-2017,21376,INE494B01023
ZEEL,543.8,550.5,539.4,543.6,543.05,541.75,1854664,1006821133.25,01-AUG-2017,42178,INE256A01028
TATACHEM,618.95,622.35,610.3,612.25,612.1,614.1,461110,284259588.85,02-AUG-2017,7472,INE092A01019
TATACOMM,660,667,655.2,659.55,658.25,657.4,241946,159829732.85,02-AUG-2017,13322,INE151A01013
TATAELXSI,1743.9,1743.9,1710,1715.2,1711,1740.95,194110,334506618.8,02-AUG-2017,7574,INE670A01012
TATAGLOBAL,168,168.55,164.2,165.1,164.85,167.5,2009220,333475316.4,02-AUG-2017,8761,INE192A01025
TATAMOTORS,449.5,449.95,438.15,440.35,438.9,446.9,4045533,1790768052.9,02-AUG-2017,61624,INE155A01022
TATAMTRDVR,263.45,263.45,259.6,260.45,260,262.6,1416514,370392918.25,02-AUG-2017,12623,IN9155A01020
TATAPOWER,82.8,82.95,82.1,82.6,82.3,82.8,867025,71578832.05,02-AUG-2017,5089,INE245A01021
TATASTEEL,573,573.8,565.5,569.25,567.8,572.4,2987644,1700932770,02-AUG-2017,35581,INE081A01012
TCS,2500,2508,2462,2473.8,2475,2501.65,625512,1554089626.75,02-AUG-2017,44731,INE467B01029
TECHM,402.6,406.4,396.5,402.05,402.8,402.45,4071990,1636100079.3,02-AUG-2017,80739,INE669C01036
TITAN,541.9,555.55,538.5,552.8,553,539.35,1469268,803126550.9,02-AUG-2017,25916,INE280A01028
TORNTPHARM,1288,1310,1270,1274.8,1272,1292.15,105767,136091450.8,02-AUG-2017,7463,INE685A01028
TORNTPOWER,183.35,186.35,182,183.15,182.6,181.9,1843166,339549819.9,02-AUG-2017,16023,INE813H01021
TV18BRDCST,39.65,39.75,38.55,38.85,38.7,39.65,2105485,82338545.55,02-AUG-2017,3200,INE886H01027
TVSMOTOR,595,596,586.1,590.55,590.5,596.4,520377,306974563.75,02-AUG-2017,10753,INE494B01023
ZEEL,545.5,545.5,539.9,540.3,540,543.6,818289,442136161.4,02-AUG-2017,17917,INE256A01028
TATACHEM,617.25,617.7,596.75,600.15,597.1,612.25,637146,384335535.2,03-AUG-2017,10166,INE092A01019
TATACOMM,655,659.8,631.65,637.65,639.75,659.55,502741,324291596.8,03-AUG-2017,17023,INE151A01013
TATAELXSI,1715,1717.25,1684.05,1691.5,1692.3,1715.2,164772,279985187.25,03-AUG-2017,6463,INE670A01012
TATAGLOBAL,165.95,169.4,164.5,166.65,167,165.1,2895078,484525552.75,03-AUG-2017,15032,INE192A01025
TATAMOTORS,441,441.5,429.6,431.45,432,440.35,6197142,2685855289.15,03-AUG-2017,87118,INE155A01022
TATAMTRDVR,261,261.9,253.05,253.6,253.45,260.45,1483140,379359085.35,03-AUG-2017,29918,IN9155A01020
TATAPOWER,82.5,83.4,82.2,82.65,82.45,82.6,2966583,245722298.6,03-AUG-2017,9273,INE245A01021
TATASTEEL,567,568.35,557.55,559.3,559.75,569.25,3286455,1843732887.85,03-AUG-2017,51818,INE081A01012
TCS,2480,2502,2466.45,2489.45,2490.05,2473.8,941274,2340709563.5,03-AUG-2017,39294,INE467B01029
TECHM,404,408.5,401.05,407.15,407.5,402.05,4650231,1886581633.6,03-AUG-2017,115399,INE669C01036
TITAN,555.8,565.4,546.65,558.05,556.6,552.8,4333554,2418736596.35,03-AUG-2017,64070,INE280A01028
TORNTPHARM,1277,1281,1246.55,1254.05,1250.1,1274.8,89554,112859552.65,03-AUG-2017,8650,INE685A01028
TORNTPOWER,183.7,186.95,181.9,183.7,184.4,183.15,2521679,466659330.65,03-AUG-2017,23434,INE813H01021
TV18BRDCST,38.8,39.2,38.5,38.65,38.65,38.85,3809932,147867347.6,03-AUG-2017,3849,INE886H01027
TVSMOTOR,590.6,596,581.5,586.7,592.6,590.55,426796,251474298.55,03-AUG-2017,11732,INE494B01023
ZEEL,540,541.7,538.35,539.95,540,540.3,1906088,1029228045.9,03-AUG-2017,81238,INE256A01028
TATACHEM,600.7,607.55,594.2,606.35,605.7,600.15,1222797,735128699,04-AUG-2017,25856,INE092A01019
TATACOMM,641.5,646.35,624.25,641.35,643,637.65,486257,308180136.2,04-AUG-2017,16774,INE151A01013
TATAELXSI,1690.5,1708.45,1673,1699.2,1696.7,1691.5,196777,333333690.25,04-AUG-2017,8831,INE670A01012
TATAGLOBAL,164.7,167.6,163.85,166.45,166.35,166.65,2298689,381579061.6,04-AUG-2017,12142,INE192A01025
TATAMOTORS,435.1,438.75,433.45,435.6,435.75,431.45,4166729,1815075153.15,04-AUG-2017,56342,INE155A01022
TATAMTRDVR,253.45,256.9,253.45,255,255.75,253.6,673851,171984323.6,04-AUG-2017,11776,IN9155A01020
TATAPOWER,82.55,82.75,79.7,80.25,80.2,82.65,5298112,427822909.45,04-AUG-2017,11693,INE245A01021
TATASTEEL,559.4,580.8,559.3,575.85,580.8,559.3,3363291,1916679389.15,04-AUG-2017,46458,INE081A01012
TCS,2490.8,2528.3,2488,2522.8,2525,2489.45,693945,1742396091.9,04-AUG-2017,31371,INE467B01029
TECHM,407.6,411.45,406.3,409,408.9,407.15,1957230,801168331.05,04-AUG-2017,53739,INE669C01036
TITAN,565.05,616.35,564.8,611.2,610.75,558.05,14943128,9020788341.95,04-AUG-2017,170095,INE280A01028
TORNTPHARM,1249.3,1285,1225,1276.25,1276,1254.05,181104,226385224.85,04-AUG-2017,16266,INE685A01028
TORNTPOWER,183,189.45,183,187.25,189.4,183.7,3249090,605925018.6,04-AUG-2017,26670,INE813H01021
TV18BRDCST,38.75,38.9,37.7,38.2,38.2,38.65,3093815,118560241.95,04-AUG-2017,4785,INE886H01027
TVSMOTOR,588.5,603.35,587.2,599.3,598.8,586.7,1478231,881094384,04-AUG-2017,39094,INE494B01023
ZEEL,540.5,548,538.5,541.85,542.15,539.95,3433629,1857002534.85,04-AUG-2017,28293,INE256A01028
TATACHEM,607.95,611.75,605.05,607,606,606.35,352116,214366079.6,07-AUG-2017,6704,INE092A01019
TATACOMM,642.9,659.1,642.7,651.3,653,641.35,389012,253927875.6,07-AUG-2017,11520,INE151A01013
TATAELXSI,1707,1739,1699.55,1733.15,1734.05,1699.2,280500,484465236.9,07-AUG-2017,9937,INE670A01012
TATAGLOBAL,167,171.7,167,170.45,170.5,166.45,2548868,433935420.55,07-AUG-2017,13291,INE192A01025
TATAMOTORS,438.6,439.8,425.3,430,430.05,435.6,6461815,2786104073.2,07-AUG-2017,78815,INE155A01022
TATAMTRDVR,255.5,257,249.25,250.35,250.45,255,1556807,391085888.7,07-AUG-2017,32253,IN9155A01020
TATAPOWER,80.7,80.9,79.85,80,80,80.25,3124773,250381011.8,07-AUG-2017,12752,INE245A01021
TATASTEEL,585,601.65,584,600.05,600.8,575.85,11012930,6563165266.45,07-AUG-2017,120809,INE081A01012
TCS,2516.5,2520,2481.2,2503.45,2507.4,2522.8,942760,2348682444.05,07-AUG-2017,29848,INE467B01029
TECHM,408.3,414.9,404.2,406.35,405.9,409,1312508,536481622.3,07-AUG-2017,61016,INE669C01036
TITAN,608,618.4,602.1,614.85,612.35,611.2,2467527,1502912170.75,07-AUG-2017,51852,INE280A01028
TORNTPHARM,1270,1304.8,1263.25,1290,1282.35,1276.25,66371,85698560.5,07-AUG-2017,5412,INE685A01028
TORNTPOWER,195,203.75,193,201.6,201.4,187.25,5062608,1003750999.15,07-AUG-2017,39156,INE813H01021
TV18BRDCST,38,39,38,38.65,38.6,38.2,2401601,92383946,07-AUG-2017,3493,INE886H01027
TVSMOTOR,600,606.05,598,602.9,601.5,599.3,598149,360888535.8,07-AUG-2017,20057,INE494B01023
ZEEL,542.15,545.3,539.95,540.65,540,541.85,809866,437930346,07-AUG-2017,19988,INE256A01028
TATACHEM,609,613.55,592.15,596.05,595.5,607,545816,329628501.3,08-AUG-2017,8579,INE092A01019
TATACOMM,652.05,655.5,623,628.8,630.25,651.3,269887,171710182.5,08-AUG-2017,10470,INE151A01013
TATAELXSI,1741.8,1752.5,1702.95,1716.9,1716,1733.15,318419,549434135.4,08-AUG-2017,11982,INE670A01012
TATAGLOBAL,171.8,171.8,165.6,166,166.25,170.45,2372930,398891023.95,08-AUG-2017,12355,INE192A01025
TATAMOTORS,432,435.5,426,430,430.25,430,7134979,3073954611.85,08-AUG-2017,88297,INE155A01022
TATAMTRDVR,250.5,252.8,246.9,248.45,248.95,250.35,1817694,453287929.45,08-AUG-2017,35212,IN9155A01020
TATAPOWER,80.2,80.4,78.05,78.25,78.15,80,1840878,145292253.1,08-AUG-2017,9155,INE245A01021
TATASTEEL,610.25,625.5,606,616.45,614,600.05,20046119,12413549295.4,08-AUG-2017,190863,INE081A01012
TCS,2512,2528.6,2496.3,2503.05,2500.15,2503.45,536979,1346550397.15,08-AUG-2017,24609,INE467B01029
TECHM,407,409.45,396.65,398.25,398.85,406.35,2108254,843639734.4,08-AUG-2017,77238,INE669C01036
TITAN,607.25,615.8,604,609.4,610.2,614.85,1891037,1151082264.5,08-AUG-2017,53203,INE280A01028
TORNTPHARM,1289.5,1306,1265,1270.2,1265,1290,59025,75664535.55,08-AUG-2017,3759,INE685A01028
TORNTPOWER,203,203.7,193.1,197.9,197.4,201.6,2375567,472650673.45,08-AUG-2017,19375,INE813H01021
TV18BRDCST,38.5,38.8,37.6,37.8,37.9,38.65,4811801,182787998.05,08-AUG-2017,6371,INE886H01027
TVSMOTOR,603,610.45,594,595.3,595,602.9,568562,341264827.3,08-AUG-2017,12109,INE494B01023
ZEEL,533.9,542.55,533.85,539.95,540,540.65,2100718,1134350982.2,08-AUG-2017,55488,INE256A01028
TATACHEM,582.45,584.9,562.5,579.05,577,596.05,2197681,1264193661.15,09-AUG-2017,35988,INE092A01019
TATACOMM,628.8,631.55,600,606.95,601.7,628.8,599884,370556979.35,09-AUG-2017,16192,INE151A01013
TATAELXSI,1713.55,1732,1682.75,1689,1688.95,1716.9,300450,512610138.7,09-AUG-2017,13380,INE670A01012
TATAGLOBAL,165.5,166.9,160.45,162.1,161,166,1267995,208282623.9,09-AUG-2017,7630,INE192A01025
TATAMOTORS,428.8,429.9,415,416.05,416.05,430,10849567,4568165299,09-AUG-2017,131000,INE155A01022
TATAMTRDVR,248.8,248.8,241.25,242.25,241.8,248.45,1542621,375930952.65,09-AUG-2017,30729,IN9155A01020
TATAPOWER,78.3,78.3,77.15,77.8,77.95,78.25,2107243,163889597.15,09-AUG-2017,11253,INE245A01021
TATASTEEL,616,620.4,602.5,605.05,605.05,616.45,5202611,3176390548.45,09-AUG-2017,63304,INE081A01012
TCS,2500,2522.85,2493.3,2512,2508.35,2503.05,496473,1246803081.55,09-AUG-2017,33860,INE467B01029
TECHM,400,400.35,392.8,393.85,392.8,398.25,1135609,448164393,09-AUG-2017,36656,INE669C01036
TITAN,611,627.4,606,619.15,618.85,609.4,4440491,2745482248.75,09-AUG-2017,63128,INE280A01028
TORNTPHARM,1275,1280.45,1215.2,1234.7,1230,1270.2,124045,155040358.45,09-AUG-2017,9393,INE685A01028
TORNTPOWER,197,201.85,194,195.5,195.05,197.9,1416685,280810030.65,09-AUG-2017,13338,INE813H01021
TV18BRDCST,37.7,37.8,36.2,36.45,36.3,37.8,3139024,115765415.9,09-AUG-2017,4901,INE886H01027
TVSMOTOR,594.8,599.9,588,590.7,591,595.3,580251,344733293.7,09-AUG-2017,18320,INE494B01023
ZEEL,539.95,545,536,540,541.9,539.95,2995580,1617677824.75,09-AUG-2017,36678,INE256A01028
TATACHEM,574.1,587.9,560.4,576.75,580,579.05,1066641,615028187,10-AUG-2017,17427,INE092A01019
TATACOMM,603.95,603.95,570.45,594.25,594.25,606.95,766184,451612986.75,10-AUG-2017,17488,INE151A01013
TATAELXSI,1682,1689.85,1614.65,1627.05,1639.1,1689,302985,501413684.3,10-AUG-2017,12216,INE670A01012
TATAGLOBAL,161.85,163.5,153.2,156,157.3,162.1,2470478,392141602,10-AUG-2017,12218,INE192A01025
TATAMOTORS,401,403.6,375.25,380.2,382.15,416.05,28114017,10903107221.1,10-AUG-2017,376301,INE155A01022
TATAMTRDVR,228.75,231.1,220,221.45,223,242.25,9343687,2108761012.2,10-AUG-2017,76500,IN9155A01020
TATAPOWER,77,77.8,75.8,76.7,77,77.8,10816439,832607919.7,10-AUG-2017,20875,INE245A01021
TATASTEEL,604.8,614.7,598.05,604.35,606.5,605.05,7684041,4669495882.35,10-AUG-2017,114962,INE081A01012
TCS,2509,2520.6,2486.35,2511.45,2520,2512,763086,1907116797.3,10-AUG-2017,37900,INE467B01029
TECHM,393,413.7,393,404,405.25,393.85,4990849,2031974133.75,10-AUG-2017,85857,INE669C01036
TITAN,616.9,618.85,601.6,610.35,614,619.15,1378763,843680219.35,10-AUG-2017,41671,INE280A01028
TORNTPHARM,1227,1253.2,1205.5,1228.9,1223.5,1234.7,144495,177982813.75,10-AUG-2017,8075,INE685A01028
TORNTPOWER,193.5,197.4,186.7,189.3,190.65,195.5,1286165,247603057.65,10-AUG-2017,13203,INE813H01021
TV18BRDCST,36,36.7,34.5,35.35,35.7,36.45,3644861,130289625.25,10-AUG-2017,11752,INE886H01027
TVSMOTOR,589.7,591.35,571.4,580.75,582.2,590.7,1369241,796920391.55,10-AUG-2017,34298,INE494B01023
ZEEL,540,542.5,502.1,520.05,529.2,540,2917821,1548716903.9,10-AUG-2017,54687,INE256A01028
TATACHEM,566.1,583.8,560.45,578.35,576.9,576.75,785813,452637121.3,11-AUG-2017,23036,INE092A01019
TATACOMM,588,615,572.95,587.95,590.6,594.25,904383,540361170.5,11-AUG-2017,25328,INE151A01013
TATAELXSI,1600.25,1637.95,1582.65,1605.1,1606,1627.05,300137,483306901.6,11-AUG-2017,11441,INE670A01012
TATAGLOBAL,155.1,164.8,152.05,164.2,163.4,156,6027593,962850873.5,11-AUG-2017,24236,INE192A01025
TATAMOTORS,376,379.1,358.5,374.5,375,380.2,14699477,5462473478.75,11-AUG-2017,196160,INE155A01022
TATAMTRDVR,220,224.2,213.1,223.2,222.65,221.45,3666464,808774027.2,11-AUG-2017,44674,IN9155A01020
TATAPOWER,76.45,77.1,75.85,76.55,76.7,76.7,4403984,336565734.8,11-AUG-2017,12500,INE245A01021
TATASTEEL,600,605.95,591.25,596.75,601,604.35,8579300,5138660046.65,11-AUG-2017,103765,INE081A01012
TCS,2499.9,2535,2483,2496.05,2492.65,2511.45,697368,1746060388.35,11-AUG-2017,41945,INE467B01029
TECHM,405.5,412.75,401,402.8,401.05,404,2782291,1130829314.7,11-AUG-2017,60624,INE669C01036
TITAN,604,617.5,601.9,607,611.65,610.35,1482422,903891310.75,11-AUG-2017,52646,INE280A01028
TORNTPHARM,1214.95,1242.8,1200.05,1216.05,1215.25,1228.9,75305,91653695.8,11-AUG-2017,4337,INE685A01028
TORNTPOWER,186.9,195.4,183.4,194.1,194,189.3,1853074,355594716.8,11-AUG-2017,15175,INE813H01021
TV18BRDCST,34.9,35.85,34.35,35.25,35.2,35.35,3144192,110377544.65,11-AUG-2017,4192,INE886H01027
TVSMOTOR,570.55,574.8,527.65,536.8,547.9,580.75,4190408,2307001840.6,11-AUG-2017,51098,INE494B01023
ZEEL,517,519.45,502.65,504.9,506.05,520.05,3637319,1860909400.95,11-AUG-2017,59954,INE256A01028
TATACHEM,574.25,594,574.25,592,592,578.35,315373,185384164.35,14-AUG-2017,9434,INE092A01019
TATACOMM,591.1,631.6,591.1,628.4,628.4,587.95,824656,511308409.1,14-AUG-2017,20699,INE151A01013
TATAELXSI,1620,1654.9,1620,1646.9,1653,1605.1,235965,387497464.55,14-AUG-2017,8283,INE670A01012
TATAGLOBAL,166,180.3,165.1,178.75,177.3,164.2,9368807,1631272980.8,14-AUG-2017,43360,INE192A01025
TATAMOTORS,380,381.8,372.6,375.4,375.8,374.5,8216208,3089579210,14-AUG-2017,116920,INE155A01022
TATAMTRDVR,226,228,223.75,226.45,226.5,223.2,1869959,422848029.35,14-AUG-2017,26732,IN9155A01020
TATAPOWER,77,81.15,76.6,79.55,79.65,76.55,8120241,644444861.75,14-AUG-2017,31099,INE245A01021
TATASTEEL,607.4,625.6,605,623.75,624,596.75,8555920,5290107301.25,14-AUG-2017,105143,INE081A01012
TCS,2503,2509.9,2463,2469.4,2468,2496.05,393252,978120247.85,14-AUG-2017,29766,INE467B01029
TECHM,404,408,400,402.2,402,402.8,1213339,488525437.9,14-AUG-2017,35170,INE669C01036
TITAN,611,636.65,611,630.4,633,607,2945005,1852779794.1,14-AUG-2017,57247,INE280A01028
TORNTPHARM,1222,1250,1217,1220.2,1220,1216.05,86830,107098062.45,14-AUG-2017,9735,INE685A01028
TORNTPOWER,197.35,204.9,196.1,203.05,203.55,194.1,1916983,386707532.6,14-AUG-2017,18557,INE813H01021
TV18BRDCST,35.6,36.45,35.4,36.35,36.3,35.25,1526164,54972401.05,14-AUG-2017,2374,INE886H01027
TVSMOTOR,543.05,560,543.05,553.85,556.5,536.8,1734931,954011236.35,14-AUG-2017,33049,INE494B01023
ZEEL,509.2,521,500.2,517.2,515.8,504.9,2735176,1401502316.3,14-AUG-2017,57229,INE256A01028
TATACHEM,595,603.9,586,601.1,603,592,366767,218611040.2,16-AUG-2017,8578,INE092A01019
TATACOMM,626.1,647,620.4,628.55,629.75,628.4,1219867,777862021.95,16-AUG-2017,20245,INE151A01013
TATAELXSI,1658.8,1694.75,1656,1691.7,1690.1,1646.9,352133,592157468.2,16-AUG-2017,13177,INE670A01012
TATAGLOBAL,182.5,196.75,181.5,193.85,194,178.75,29191015,5575507594.35,16-AUG-2017,158360,INE192A01025
TATAMOTORS,379.45,390.7,375.5,389.25,388.9,375.4,11019760,4231259687.05,16-AUG-2017,125653,INE155A01022
TATAMTRDVR,228.9,233,224,231.6,232.55,226.45,1735121,396505669.5,16-AUG-2017,27088,IN9155A01020
TATAPOWER,81.25,83.45,81.1,82.05,82,79.55,11428360,943378547.25,16-AUG-2017,40270,INE245A01021
TATASTEEL,625,632.65,620.45,631.2,632.15,623.75,7330341,4598925091.55,16-AUG-2017,79480,INE081A01012
TCS,2484,2543.8,2465.2,2492.35,2490.15,2469.4,686670,1708202481.35,16-AUG-2017,44396,INE467B01029
TECHM,402.2,425.9,400,419.95,420,402.2,5407314,2259912387.05,16-AUG-2017,80102,INE669C01036
TITAN,633.5,638.3,618.85,627.7,627.85,630.4,2075867,1302553084.8,16-AUG-2017,56222,INE280A01028
TORNTPHARM,1220.05,1334.6,1220.05,1323.95,1319.2,1220.2,504711,657410220.5,16-AUG-2017,18407,INE685A01028
TORNTPOWER,205.85,213.9,205.7,211.1,210.9,203.05,3546280,747985995.85,16-AUG-2017,32218,INE813H01021
TV18BRDCST,36.45,36.95,35.95,36.75,36.65,36.35,2153683,78567498.5,16-AUG-2017,3505,INE886H01027
TVSMOTOR,557.5,589.45,557.5,585.3,583.55,553.85,2147466,1243342361.65,16-AUG-2017,28778,INE494B01023
ZEEL,520.8,523.25,508.9,518.7,517.5,517.2,1654668,853084979,16-AUG-2017,37152,INE256A01028
TATACHEM,603.5,605.3,588.85,591.35,589,601.1,377020,225126983.75,17-AUG-2017,10627,INE092A01019
TATACOMM,629,645,626,641.2,642,628.55,381289,242693527.15,17-AUG-2017,9071,INE151A01013
TATAELXSI,1695,1708.7,1674,1685.8,1690,1691.7,213122,360356015.8,17-AUG-2017,9041,INE670A01012
TATAGLOBAL,194,197.4,189.8,190.6,190.9,193.85,10381703,2005008584.25,17-AUG-2017,65442,INE192A01025
TATAMOTORS,392.45,392.45,384.5,385.3,385,389.25,5971420,2317405606.25,17-AUG-2017,75537,INE155A01022
TATAMTRDVR,232.6,234.9,228,228.6,228.5,231.6,1487470,343507068.05,17-AUG-2017,17708,IN9155A01020
TATAPOWER,82.6,82.6,81.35,81.65,81.8,82.05,3774599,308782129.2,17-AUG-2017,30140,INE245A01021
TATASTEEL,630.1,637,624.1,625.4,625,631.2,4616610,2911697805.6,17-AUG-2017,67355,INE081A01012
TCS,2500.7,2505,2462.1,2485.65,2485.55,2492.35,876187,2172977684.8,17-AUG-2017,40452,INE467B01029
TECHM,425.2,430.05,421.55,424.4,423.7,419.95,3175256,1353186956.15,17-AUG-2017,60223,INE669C01036
TITAN,629.6,631.55,619.2,621.5,623.45,627.7,938044,584986717.15,17-AUG-2017,32882,INE280A01028
TORNTPHARM,1323,1330,1295,1311.7,1304,1323.95,216066,283496222.2,17-AUG-2017,9167,INE685A01028
TORNTPOWER,212.8,216.8,210.3,211.25,211.5,211.1,1665613,354884289.6,17-AUG-2017,19280,INE813H01021
TV18BRDCST,37,37.15,36.35,36.45,36.7,36.75,2374798,87235247.65,17-AUG-2017,3669,INE886H01027
TVSMOTOR,586.4,592.4,577,580.05,579.65,585.3,692157,402430110.3,17-AUG-2017,11801,INE494B01023
ZEEL,518,529.9,509.15,526.75,525.4,518.7,2086690,1089870939.3,17-AUG-2017,45903,INE256A01028
TATACHEM,586.15,598.8,583.55,592.7,592.4,591.35,465032,275637763.1,18-AUG-2017,15150,INE092A01019
TATACOMM,637.5,655,630.4,641.95,647,641.2,641961,413775441.65,18-AUG-2017,10774,INE151A01013
TATAELXSI,1680,1701.05,1661.65,1680.9,1668.1,1685.8,277429,467208511.95,18-AUG-2017,10132,INE670A01012
TATAGLOBAL,189.8,196.4,188.05,194.4,195.7,190.6,10030010,1930868727.45,18-AUG-2017,59892,INE192A01025
TATAMOTORS,381.75,383,377,380.4,381.55,385.3,5856198,2224002066.3,18-AUG-2017,90719,INE155A01022
TATAMTRDVR,226.5,227.7,224.1,226.95,226.9,228.6,830778,187429965.4,18-AUG-2017,17190,IN9155A01020
TATAPOWER,80.4,81.4,80.05,80.3,80.4,81.65,2900287,233378090.45,18-AUG-2017,12871,INE245A01021
TATASTEEL,622.45,628.75,620.1,625.65,628.4,625.4,3386205,2113597234.6,18-AUG-2017,45111,INE081A01012
TCS,2474,2549.9,2471.4,2513.8,2515,2485.65,1418678,3576281721.8,18-AUG-2017,77980,INE467B01029
TECHM,420.7,436.4,420.7,428.85,428.65,424.4,3610728,1552978441.5,18-AUG-2017,86272,INE669C01036
TITAN,621.5,630.4,616.6,623.5,623.85,621.5,1401428,874014803.15,18-AUG-2017,48461,INE280A01028
TORNTPHARM,1305,1305,1255,1270.65,1274,1311.7,143343,182295294,18-AUG-2017,7809,INE685A01028
TORNTPOWER,209.95,215.5,206.1,214.1,214.3,211.25,1736659,366475439.7,18-AUG-2017,17314,INE813H01021
TV18BRDCST,36.3,36.65,35.85,36.4,36.4,36.45,1742885,63109340.05,18-AUG-2017,2704,INE886H01027
TVSMOTOR,575.1,587,570.9,584.6,586.1,580.05,1496970,869543869.6,18-AUG-2017,15109,INE494B01023
ZEEL,523.05,525.15,508.1,511.6,511,526.75,3540595,1813934679.25,18-AUG-2017,58338,INE256A01028
TATACHEM,594,598.7,585.3,586.5,588,592.7,422721,249979678.95,21-AUG-2017,10231,INE092A01019
TATACOMM,642.25,652.3,623.55,631,625,641.95,341724,218496392.55,21-AUG-2017,7884,INE151A01013
TATAELXSI,1678.6,1683.2,1629.5,1642,1633.95,1680.9,190929,317217846.3,21-AUG-2017,8110,INE670A01012
TATAGLOBAL,196.65,203,194.4,196.15,196.5,194.4,15744338,3140366892.1,21-AUG-2017,94301,INE192A01025
TATAMOTORS,382,382.55,371.3,374.35,375.35,380.4,5123101,1928346441.95,21-AUG-2017,69774,INE155A01022
TATAMTRDVR,227,228.5,222.2,222.85,223,226.95,757639,170138012.8,21-AUG-2017,23073,IN9155A01020
TATAPOWER,80.65,80.85,80,80.2,80.3,80.3,2749000,220801815.4,21-AUG-2017,13694,INE245A01021
TATASTEEL,632.9,638.65,619.1,621.55,621.45,625.65,4175647,2634186307.4,21-AUG-2017,55903,INE081A01012
TCS,2505.5,2549,2494.3,2528.8,2513.2,2513.8,1152417,2920941547.7,21-AUG-2017,54265,INE467B01029
TECHM,429,437,429,431.1,431.5,428.85,2657468,1150442190.35,21-AUG-2017,88282,INE669C01036
TITAN,623.65,630,613,615.5,614,623.5,1009586,626828292.55,21-AUG-2017,24935,INE280A01028
TORNTPHARM,1289,1289,1240.65,1249.1,1241.45,1270.65,156779,198105129.05,21-AUG-2017,10305,INE685A01028
TORNTPOWER,215.55,218.9,210.5,211.6,211.65,214.1,1373741,295396822.35,21-AUG-2017,15848,INE813H01021
TV18BRDCST,36.6,36.6,35.7,35.9,35.85,36.4,2093821,75862571.55,21-AUG-2017,3039,INE886H01027
TVSMOTOR,587.75,589,569.75,574.35,572.1,584.6,684100,398069477,21-AUG-2017,22398,INE494B01023
ZEEL,512.4,515.05,505.35,509.3,511.3,511.6,2214978,1127444508.75,21-AUG-2017,44277,INE256A01028
TATACHEM,587.2,594.7,576.5,582.8,582,586.5,509709,297265355.8,22-AUG-2017,12883,INE092A01019
TATACOMM,634.3,640,610.7,615.25,619.65,631,474392,295027497.85,22-AUG-2017,9058,INE151A01013
TATAELXSI,1650,1656.55,1607.25,1616.2,1621.6,1642,225652,365679232.1,22-AUG-2017,8831,INE670A01012
TATAGLOBAL,197.15,199.5,188.85,189.85,190.6,196.15,7466196,1441710427.15,22-AUG-2017,44082,INE192A01025
TATAMOTORS,378.8,379.95,372.25,373.6,374.25,374.35,4163794,1562926477.45,22-AUG-2017,67843,INE155A01022
TATAMTRDVR,225,226.55,223.2,224,225.2,222.85,983531,221251140.15,22-AUG-2017,23012,IN9155A01020
TATAPOWER,81,81.5,79.65,80.05,80.1,80.2,2316424,186096302.45,22-AUG-2017,9396,INE245A01021
TATASTEEL,629.95,629.95,614.4,619.6,621.6,621.55,3690708,2290596723.45,22-AUG-2017,74375,INE081A01012
TCS,2523,2539.5,2492,2497.55,2500,2528.8,565663,1423251637.7,22-AUG-2017,35029,INE467B01029
TECHM,434,442.75,432.2,439.35,438.5,431.1,4623000,2029838129.35,22-AUG-2017,115153,INE669C01036
